date,open,high,low,close,dividend
2015-11-11,38.119,38.454,37.9875,38.2625,0.0
2015-11-12,38.009,38.29,37.793,37.8265,0.0
2015-11-13,37.702,37.7665,36.9735,37.0035,0.0
2015-11-16,37.0105,37.5855,36.7165,37.521,0.0
2015-11-17,37.6235,37.7475,37.2025,37.299,0.0
2015-11-18,37.4785,38.055,37.3695,38.0005,0.0
2015-11-19,37.989,38.1615,37.8615,37.997,0.0
2015-11-20,38.465,38.966,38.205,38.85,0.0
2015-11-23,38.8735,39.145,38.6755,38.835,0.0
2015-11-24,38.648,38.7995,37.9055,38.4815,0.0
2015-11-25,38.5845,38.65,38.3265,38.463,0.0
2015-11-27,38.458,38.7,38.35,38.5985,0.0
2015-11-30,38.5935,38.7515,38.056,38.1425,0.0
2015-12-01,38.347,39.25,38.2975,39.1895,0.0
2015-12-02,39.2625,39.6525,38.8215,38.8925,0.0
2015-12-03,39.028,39.224,38.1225,38.41,0.0
2015-12-04,38.4855,39.121,38.2755,38.9605,0.0
2015-12-07,39.003,39.05,38.336,38.6495,0.0
2015-12-08,38.225,38.9325,38.126,38.757,0.0
2015-12-09,38.555,38.8045,37.6005,38.1275,0.0
2015-12-10,38.1795,38.3035,37.75,38.002,0.0
2015-12-11,37.45,37.872,37.4325,37.521,0.0
2015-12-14,37.563,38.2075,36.813,38.127,0.0
2015-12-15,38.3895,38.7375,37.9,38.0045,0.0
2015-12-16,38.3285,39.075,37.8525,38.8295,0.0
2015-12-17,39.058,39.0795,38.465,38.4915,0.0
2015-12-18,38.3615,38.707,37.8295,37.8425,0.0
2015-12-21,38.1525,38.3175,37.7075,38.04,0.0
2015-12-22,38.2135,38.517,38.06,38.3565,0.0
2015-12-23,38.5345,38.595,37.8825,38.4255,0.0
2015-12-24,38.426,38.46,38.2195,38.292,0.0
2015-12-28,38.5,39.141,38.3865,39.112,0.0
2015-12-29,39.3495,39.9345,39.31,39.698,0.0
2015-12-30,39.698,39.823,39.36,39.515,0.0
2015-12-31,39.391,39.4165,38.866,38.9005,0.0
2016-01-04,38.11,38.11,37.377,37.972,0.0
2016-01-05,38.205,38.46,37.7825,38.0765,0.0
2016-01-06,37.5185,38.2865,37.4,37.9665,0.0
2016-01-07,37.3245,37.7655,36.764,37.05,0.0
2016-01-08,37.39,37.506,36.446,36.5455,0.0
2016-01-11,36.5975,36.754,35.978,36.6535,0.0
2016-01-12,37.0375,37.417,36.8215,37.267,0.0
2016-01-13,37.467,37.65,35.839,35.9785,0.0
2016-01-14,36.222,36.9945,35.25,36.5695,0.0
2016-01-15,35.4995,36.208,35.0755,35.5245,0.0
2016-01-19,36.0075,36.2675,35.4925,35.954,0.0
2016-01-20,35.295,36.3475,34.389,35.928,0.0
2016-01-21,36.0085,36.8835,35.5555,36.3335,0.0
2016-01-22,37.1,37.428,37.025,37.273,0.0
2016-01-25,37.192,37.623,36.625,36.681,0.0
2016-01-26,36.7605,36.973,36.3485,36.6895,0.0
2016-01-27,36.7945,36.7945,35.6725,35.879,0.0
2016-01-28,36.9095,37.558,36.53,37.415,0.0
2016-01-29,37.448,38.2555,37.21,38.0675,0.0
2016-02-01,38.563,38.8795,38.069,38.5385,0.0
2016-02-02,40.025,40.5175,39.03,39.0455,0.0
2016-02-03,39.314,39.5715,36.813,37.469,0.0
2016-02-04,37.2295,37.262,36.13,36.5015,0.0
2016-02-05,36.275,36.336,35.007,35.188,0.0
2016-02-08,34.384,35.226,34.1005,35.208,0.0
2016-02-09,34.6475,36.048,34.425,35.051,0.0
2016-02-10,35.5895,36.161,35.2695,35.3425,0.0
2016-02-11,34.817,35.616,34.5595,35.318,0.0
2016-02-12,35.6105,35.8,35.079,35.3445,0.0
2016-02-16,35.9325,36.144,35.509,35.882,0.0
2016-02-17,36.35,36.688,35.8305,36.5985,0.0
2016-02-18,36.698,36.8,35.7775,35.8755,0.0
2016-02-19,35.795,36.2015,35.656,36.1055,0.0
2016-02-22,36.4755,36.7425,36.1725,36.4525,0.0
2016-02-23,36.305,36.545,35.7835,35.8645,0.0
2016-02-24,35.5305,36.061,35.101,36.045,0.0
2016-02-25,36.1465,36.4755,35.6615,36.456,0.0
2016-02-26,36.68,36.808,36.097,36.243,0.0
2016-02-29,36.05,36.53,35.842,35.861,0.0
2016-03-01,36.065,37.1165,35.932,37.1085,0.0
2016-03-02,37.1435,37.156,36.6625,36.974,0.0
2016-03-03,36.974,37.05,36.4815,36.5795,0.0
2016-03-04,36.74,36.75,36.281,36.511,0.0
2016-03-07,36.2575,36.3605,35.257,35.64,0.0
2016-03-08,35.4195,36.1125,35.2,35.6765,0.0
2016-03-09,35.7585,36.312,35.633,36.2705,0.0
2016-03-10,36.3895,36.827,36.1645,36.6085,0.0
2016-03-11,36.9975,37.245,36.835,37.2435,0.0
2016-03-14,37.2485,37.713,37.183,37.512,0.0
2016-03-15,37.301,37.6505,37.142,37.5285,0.0
2016-03-16,37.4525,37.95,37.325,37.868,0.0
2016-03-17,37.8825,38.267,37.868,37.924,0.0
2016-03-18,38.0815,38.107,37.591,37.7705,0.0
2016-03-21,37.6955,38.167,37.5635,38.108,0.0
2016-03-22,37.922,38.25,37.894,38.0025,0.0
2016-03-23,38.1675,38.2695,37.8015,37.878,0.0
2016-03-24,37.56,37.878,37.525,37.742,0.0
2016-03-28,37.8085,37.915,37.602,37.664,0.0
2016-03-29,37.684,38.359,37.4145,38.2945,0.0
2016-03-30,38.4105,38.8655,38.379,38.417,0.0
2016-03-31,38.417,38.454,37.9125,38.145,0.0
2016-04-01,37.858,38.502,37.76,38.4835,0.0
2016-04-04,38.4755,38.622,38.0895,38.256,0.0
2016-04-05,37.9065,38.1435,37.78,37.9285,0.0
2016-04-06,37.892,38.421,37.815,38.4035,0.0
2016-04-07,38.266,38.468,37.875,38.006,0.0
2016-04-08,38.2935,38.3565,37.7885,37.9735,0.0
2016-04-11,38.2725,38.361,37.867,37.877,0.0
2016-04-12,37.9215,38.246,37.5785,38.216,0.0
2016-04-13,38.5155,38.7875,38.2295,38.5955,0.0
2016-04-14,38.768,38.9805,38.661,38.7695,0.0
2016-04-15,38.775,39.0465,38.7465,39.0,0.0
2016-04-18,39.0095,39.4275,38.8805,39.384,0.0
2016-04-19,39.525,39.5475,38.5135,38.8125,0.0
2016-04-20,38.958,38.983,38.5635,38.746,0.0
2016-04-21,38.8655,39.084,38.5775,39.0,0.0
2016-04-22,37.1955,37.696,36.5185,36.8885,0.0
2016-04-25,36.7675,37.244,36.755,37.1105,0.0
2016-04-26,37.221,37.2795,36.016,36.2685,0.0
2016-04-27,36.266,36.3575,35.454,36.073,0.0
2016-04-28,36.1645,36.463,35.16,35.253,0.0
2016-04-29,35.206,35.6055,35.189,35.394,0.0
2016-05-02,35.596,35.7705,35.318,35.7205,0.0
2016-05-03,35.625,35.6685,35.3665,35.422,0.0
2016-05-04,35.3385,35.7525,35.2025,35.5685,0.0
2016-05-05,35.75,35.8775,35.4725,35.7355,0.0
2016-05-06,35.61,36.2995,35.5975,36.259,0.0
2016-05-09,36.335,36.7145,36.175,36.4565,0.0
2016-05-10,36.748,37.0,36.5805,36.969,0.0
2016-05-11,37.026,37.04,36.395,36.5275,0.0
2016-05-12,36.6,36.7685,36.2135,36.4035,0.0
